X,L,Section,End Condition,,Slope ,Deflection
3.395,5,2.5,FF,,-0.1153,-0.4605
3.4,5,2.5,FF,,-0.1152,-0.4587
3.405,5,2.5,FF,,-0.1151,-0.4569
3.41,5,2.5,FF,,-0.115,-0.4551
3.415,5,2.5,FF,,-0.1149,-0.4532
3.42,5,2.5,FF,,-0.1148,-0.4514
3.425,5,2.5,FF,,-0.1147,-0.4496
3.43,5,2.5,FF,,-0.1146,-0.4478
3.435,5,2.5,FF,,-0.1145,-0.446
3.44,5,2.5,FF,,-0.1144,-0.4441
3.445,5,2.5,FF,,-0.1143,-0.4423
3.45,5,2.5,FF,,-0.1141,-0.4405
3.455,5,2.5,FF,,-0.114,-0.4386
3.46,5,2.5,FF,,-0.1138,-0.4368
3.465,5,2.5,FF,,-0.1137,-0.4349
3.47,5,2.5,FF,,-0.1135,-0.4331
3.475,5,2.5,FF,,-0.1134,-0.4312
3.48,5,2.5,FF,,-0.1132,-0.4293
3.485,5,2.5,FF,,-0.113,-0.4275
3.49,5,2.5,FF,,-0.1129,-0.4256
3.495,5,2.5,FF,,-0.1127,-0.4237
3.5,5,2.5,FF,,-0.1125,-0.4219
3.505,5,2.5,FF,,-0.1123,-0.42
3.51,5,2.5,FF,,-0.1121,-0.4181
3.515,5,2.5,FF,,-0.1119,-0.4162
3.52,5,2.5,FF,,-0.1117,-0.4144
3.525,5,2.5,FF,,-0.1115,-0.4125
3.53,5,2.5,FF,,-0.1113,-0.4106
3.535,5,2.5,FF,,-0.1111,-0.4087
3.54,5,2.5,FF,,-0.1108,-0.4068
3.545,5,2.5,FF,,-0.1106,-0.4049
3.55,5,2.5,FF,,-0.1104,-0.403
3.555,5,2.5,FF,,-0.1101,-0.4011
3.56,5,2.5,FF,,-0.1099,-0.3992
3.565,5,2.5,FF,,-0.1097,-0.3973
3.57,5,2.5,FF,,-0.1094,-0.3953
3.575,5,2.5,FF,,-0.1091,-0.3934
3.58,5,2.5,FF,,-0.1089,-0.3915
3.585,5,2.5,FF,,-0.1086,-0.3896
3.59,5,2.5,FF,,-0.1084,-0.3877
3.595,5,2.5,FF,,-0.1081,-0.3858
3.6,5,2.5,FF,,-0.1078,-0.3838
3.605,5,2.5,FF,,-0.1075,-0.3819
3.61,5,2.5,FF,,-0.1072,-0.38
3.615,5,2.5,FF,,-0.1069,-0.3781
3.62,5,2.5,FF,,-0.1066,-0.3761
3.625,5,2.5,FF,,-0.1063,-0.3742
3.63,5,2.5,FF,,-0.106,-0.3723
3.635,5,2.5,FF,,-0.1057,-0.3703
3.64,5,2.5,FF,,-0.1054,-0.3684
3.645,5,2.5,FF,,-0.1051,-0.3664
3.65,5,2.5,FF,,-0.1048,-0.3645
3.655,5,2.5,FF,,-0.1045,-0.3626
3.66,5,2.5,FF,,-0.1041,-0.3606
3.665,5,2.5,FF,,-0.1038,-0.3587
3.67,5,2.5,FF,,-0.1035,-0.3567
3.675,5,2.5,FF,,-0.1031,-0.3548
3.68,5,2.5,FF,,-0.1028,-0.3528
3.685,5,2.5,FF,,-0.1025,-0.3509
3.69,5,2.5,FF,,-0.1021,-0.3489
3.695,5,2.5,FF,,-0.1018,-0.347
3.7,5,2.5,FF,,-0.1014,-0.345
3.705,5,2.5,FF,,-0.101,-0.3431
3.71,5,2.5,FF,,-0.1007,-0.3411
3.715,5,2.5,FF,,-0.1003,-0.3392
3.72,5,2.5,FF,,-0.0999,-0.3372
3.725,5,2.5,FF,,-0.0996,-0.3353
3.73,5,2.5,FF,,-0.0992,-0.3333
3.735,5,2.5,FF,,-0.0988,-0.3314
3.74,5,2.5,FF,,-0.0984,-0.3294
3.745,5,2.5,FF,,-0.098,-0.3275
3.75,5,2.5,FF,,-0.0977,-0.3255
3.755,5,2.5,FF,,-0.0973,-0.3236
3.76,5,2.5,FF,,-0.0969,-0.3216
3.765,5,2.5,FF,,-0.0965,-0.3197
3.77,5,2.5,FF,,-0.0961,-0.3177
3.775,5,2.5,FF,,-0.0957,-0.3158
3.78,5,2.5,FF,,-0.0953,-0.3138
3.785,5,2.5,FF,,-0.0948,-0.3119
3.79,5,2.5,FF,,-0.0944,-0.3099
3.795,5,2.5,FF,,-0.094,-0.308
3.8,5,2.5,FF,,-0.0936,-0.306
3.805,5,2.5,FF,,-0.0932,-0.3041
3.81,5,2.5,FF,,-0.0928,-0.3021
3.815,5,2.5,FF,,-0.0923,-0.3002
3.82,5,2.5,FF,,-0.0919,-0.2982
3.825,5,2.5,FF,,-0.0915,-0.2963
3.83,5,2.5,FF,,-0.091,-0.2943
3.835,5,2.5,FF,,-0.0906,-0.2924
3.84,5,2.5,FF,,-0.0902,-0.2904
3.845,5,2.5,FF,,-0.0897,-0.2885
3.85,5,2.5,FF,,-0.0893,-0.2865
3.855,5,2.5,FF,,-0.0888,-0.2846
3.86,5,2.5,FF,,-0.0884,-0.2827
3.865,5,2.5,FF,,-0.0879,-0.2807
3.87,5,2.5,FF,,-0.0875,-0.2788
3.875,5,2.5,FF,,-0.087,-0.2769
3.88,5,2.5,FF,,-0.0866,-0.2749
3.885,5,2.5,FF,,-0.0861,-0.273
3.89,5,2.5,FF,,-0.0856,-0.2711
3.895,5,2.5,FF,,-0.0852,-0.2691
3.9,5,2.5,FF,,-0.0847,-0.2672
3.905,5,2.5,FF,,-0.0842,-0.2653
3.91,5,2.5,FF,,-0.0838,-0.2634
3.915,5,2.5,FF,,-0.0833,-0.2614
3.92,5,2.5,FF,,-0.0828,-0.2595
3.925,5,2.5,FF,,-0.0823,-0.2576
3.93,5,2.5,FF,,-0.0819,-0.2557
3.935,5,2.5,FF,,-0.0814,-0.2538
3.94,5,2.5,FF,,-0.0809,-0.2519
3.945,5,2.5,FF,,-0.0804,-0.25
3.95,5,2.5,FF,,-0.0799,-0.2481
3.955,5,2.5,FF,,-0.0794,-0.2462
3.96,5,2.5,FF,,-0.079,-0.2443
3.965,5,2.5,FF,,-0.0785,-0.2424
3.97,5,2.5,FF,,-0.078,-0.2405
3.975,5,2.5,FF,,-0.0775,-0.2386
3.98,5,2.5,FF,,-0.077,-0.2367
3.985,5,2.5,FF,,-0.0765,-0.2348
3.99,5,2.5,FF,,-0.076,-0.2329
3.995,5,2.5,FF,,-0.0755,-0.231
4,5,2.5,FF,,-0.075,-0.2292
4.005,5,2.5,FF,,-0.0745,-0.2273
4.01,5,2.5,FF,,-0.074,-0.2254
4.015,5,2.5,FF,,-0.0735,-0.2236
4.02,5,2.5,FF,,-0.073,-0.2217
4.025,5,2.5,FF,,-0.0725,-0.2198
4.03,5,2.5,FF,,-0.072,-0.218
4.035,5,2.5,FF,,-0.0715,-0.2161
4.04,5,2.5,FF,,-0.071,-0.2143
4.045,5,2.5,FF,,-0.0705,-0.2124
4.05,5,2.5,FF,,-0.0699,-0.2106
4.055,5,2.5,FF,,-0.0694,-0.2087
4.06,5,2.5,FF,,-0.0689,-0.2069
4.065,5,2.5,FF,,-0.0684,-0.2051
4.07,5,2.5,FF,,-0.0679,-0.2033
4.075,5,2.5,FF,,-0.0674,-0.2014
4.08,5,2.5,FF,,-0.0669,-0.1996
4.085,5,2.5,FF,,-0.0664,-0.1978
4.09,5,2.5,FF,,-0.0658,-0.196
4.095,5,2.5,FF,,-0.0653,-0.1942
4.1,5,2.5,FF,,-0.0648,-0.1924
4.105,5,2.5,FF,,-0.0643,-0.1906
4.11,5,2.5,FF,,-0.0638,-0.1888
4.115,5,2.5,FF,,-0.0632,-0.187
4.12,5,2.5,FF,,-0.0627,-0.1852
4.125,5,2.5,FF,,-0.0622,-0.1834
4.13,5,2.5,FF,,-0.0617,-0.1817
4.135,5,2.5,FF,,-0.0612,-0.1799
4.14,5,2.5,FF,,-0.0606,-0.1781
4.145,5,2.5,FF,,-0.0601,-0.1764
4.15,5,2.5,FF,,-0.0596,-0.1746
4.155,5,2.5,FF,,-0.0591,-0.1729
4.16,5,2.5,FF,,-0.0586,-0.1711
4.165,5,2.5,FF,,-0.058,-0.1694
4.17,5,2.5,FF,,-0.0575,-0.1676
4.175,5,2.5,FF,,-0.057,-0.1659
4.18,5,2.5,FF,,-0.0565,-0.1642
4.185,5,2.5,FF,,-0.056,-0.1625
4.19,5,2.5,FF,,-0.0554,-0.1607
4.195,5,2.5,FF,,-0.0549,-0.159
4.2,5,2.5,FF,,-0.0544,-0.1573
4.205,5,2.5,FF,,-0.0539,-0.1556
4.21,5,2.5,FF,,-0.0534,-0.1539
4.215,5,2.5,FF,,-0.0528,-0.1523
4.22,5,2.5,FF,,-0.0523,-0.1506
4.225,5,2.5,FF,,-0.0518,-0.1489
4.23,5,2.5,FF,,-0.0513,-0.1472
4.235,5,2.5,FF,,-0.0508,-0.1456
4.24,5,2.5,FF,,-0.0503,-0.1439
4.245,5,2.5,FF,,-0.0497,-0.1423
4.25,5,2.5,FF,,-0.0492,-0.1406
4.255,5,2.5,FF,,-0.0487,-0.139
4.26,5,2.5,FF,,-0.0482,-0.1374
4.265,5,2.5,FF,,-0.0477,-0.1357
4.27,5,2.5,FF,,-0.0472,-0.1341
4.275,5,2.5,FF,,-0.0466,-0.1325
4.28,5,2.5,FF,,-0.0461,-0.1309
4.285,5,2.5,FF,,-0.0456,-0.1293
4.29,5,2.5,FF,,-0.0451,-0.1277
4.295,5,2.5,FF,,-0.0446,-0.1261
4.3,5,2.5,FF,,-0.0441,-0.1245
4.305,5,2.5,FF,,-0.0436,-0.123
4.31,5,2.5,FF,,-0.0431,-0.1214
4.315,5,2.5,FF,,-0.0426,-0.1198
4.32,5,2.5,FF,,-0.0421,-0.1183
4.325,5,2.5,FF,,-0.0416,-0.1168
4.33,5,2.5,FF,,-0.0411,-0.1152
4.335,5,2.5,FF,,-0.0406,-0.1137
4.34,5,2.5,FF,,-0.0401,-0.1122
4.345,5,2.5,FF,,-0.0396,-0.1107
4.35,5,2.5,FF,,-0.0391,-0.1091
4.355,5,2.5,FF,,-0.0386,-0.1076
4.36,5,2.5,FF,,-0.0381,-0.1062
4.365,5,2.5,FF,,-0.0376,-0.1047
4.37,5,2.5,FF,,-0.0371,-0.1032
4.375,5,2.5,FF,,-0.0366,-0.1017
4.38,5,2.5,FF,,-0.0361,-0.1003
4.385,5,2.5,FF,,-0.0356,-0.0988
4.39,5,2.5,FF,,-0.0352,-0.0974
4.395,5,2.5,FF,,-0.0347,-0.0959
4.4,5,2.5,FF,,-0.0342,-0.0945
4.405,5,2.5,FF,,-0.0337,-0.0931
4.41,5,2.5,FF,,-0.0332,-0.0917
4.415,5,2.5,FF,,-0.0328,-0.0903
4.42,5,2.5,FF,,-0.0323,-0.0889
4.425,5,2.5,FF,,-0.0318,-0.0875
4.43,5,2.5,FF,,-0.0314,-0.0861
4.435,5,2.5,FF,,-0.0309,-0.0847
4.44,5,2.5,FF,,-0.0304,-0.0834
4.445,5,2.5,FF,,-0.03,-0.082
4.45,5,2.5,FF,,-0.0295,-0.0807
4.455,5,2.5,FF,,-0.029,-0.0793
4.46,5,2.5,FF,,-0.0286,-0.078
4.465,5,2.5,FF,,-0.0281,-0.0767
4.47,5,2.5,FF,,-0.0277,-0.0754
4.475,5,2.5,FF,,-0.0272,-0.0741
4.48,5,2.5,FF,,-0.0268,-0.0728
4.485,5,2.5,FF,,-0.0263,-0.0715
4.49,5,2.5,FF,,-0.0259,-0.0702
4.495,5,2.5,FF,,-0.0254,-0.069
4.5,5,2.5,FF,,-0.025,-0.0677
4.505,5,2.5,FF,,-0.0246,-0.0665
4.51,5,2.5,FF,,-0.0241,-0.0652
4.515,5,2.5,FF,,-0.0237,-0.064
4.52,5,2.5,FF,,-0.0233,-0.0628
4.525,5,2.5,FF,,-0.0228,-0.0616
4.53,5,2.5,FF,,-0.0224,-0.0604
4.535,5,2.5,FF,,-0.022,-0.0592
4.54,5,2.5,FF,,-0.0216,-0.058
4.545,5,2.5,FF,,-0.0212,-0.0568
4.55,5,2.5,FF,,-0.0208,-0.0557
4.555,5,2.5,FF,,-0.0203,-0.0545
4.56,5,2.5,FF,,-0.0199,-0.0534
4.565,5,2.5,FF,,-0.0195,-0.0523
4.57,5,2.5,FF,,-0.0191,-0.0512
4.575,5,2.5,FF,,-0.0187,-0.05
4.58,5,2.5,FF,,-0.0183,-0.049
4.585,5,2.5,FF,,-0.018,-0.0479
4.59,5,2.5,FF,,-0.0176,-0.0468
4.595,5,2.5,FF,,-0.0172,-0.0457
4.6,5,2.5,FF,,-0.0168,-0.0447
4.605,5,2.5,FF,,-0.0164,-0.0436
4.61,5,2.5,FF,,-0.016,-0.0426
4.615,5,2.5,FF,,-0.0157,-0.0416
4.62,5,2.5,FF,,-0.0153,-0.0406
4.625,5,2.5,FF,,-0.0149,-0.0396
4.63,5,2.5,FF,,-0.0146,-0.0386
4.635,5,2.5,FF,,-0.0142,-0.0376
4.64,5,2.5,FF,,-0.0139,-0.0366
4.645,5,2.5,FF,,-0.0135,-0.0357
4.65,5,2.5,FF,,-0.0132,-0.0347
4.655,5,2.5,FF,,-0.0128,-0.0338
4.66,5,2.5,FF,,-0.0125,-0.0328
4.665,5,2.5,FF,,-0.0121,-0.0319
4.67,5,2.5,FF,,-0.0118,-0.031
4.675,5,2.5,FF,,-0.0115,-0.0301
4.68,5,2.5,FF,,-0.0112,-0.0293
4.685,5,2.5,FF,,-0.0108,-0.0284
4.69,5,2.5,FF,,-0.0105,-0.0275
4.695,5,2.5,FF,,-0.0102,-0.0267
4.7,5,2.5,FF,,-0.0099,-0.0259
4.705,5,2.5,FF,,-0.0096,-0.0251
4.71,5,2.5,FF,,-0.0093,-0.0242
4.715,5,2.5,FF,,-0.009,-0.0235
4.72,5,2.5,FF,,-0.0087,-0.0227
4.725,5,2.5,FF,,-0.0084,-0.0219
4.73,5,2.5,FF,,-0.0081,-0.0211
4.735,5,2.5,FF,,-0.0078,-0.0204
4.74,5,2.5,FF,,-0.0076,-0.0197
4.745,5,2.5,FF,,-0.0073,-0.0189
4.75,5,2.5,FF,,-0.007,-0.0182
4.755,5,2.5,FF,,-0.0068,-0.0175
4.76,5,2.5,FF,,-0.0065,-0.0168
4.765,5,2.5,FF,,-0.0063,-0.0162
4.77,5,2.5,FF,,-0.006,-0.0155
4.775,5,2.5,FF,,-0.0058,-0.0149
4.78,5,2.5,FF,,-0.0055,-0.0142
4.785,5,2.5,FF,,-0.0053,-0.0136
4.79,5,2.5,FF,,-0.005,-0.013
4.795,5,2.5,FF,,-0.0048,-0.0124
4.8,5,2.5,FF,,-0.0046,-0.0118
4.805,5,2.5,FF,,-0.0044,-0.0113
4.81,5,2.5,FF,,-0.0042,-0.0107
4.815,5,2.5,FF,,-0.004,-0.0102
4.82,5,2.5,FF,,-0.0038,-0.0096
4.825,5,2.5,FF,,-0.0036,-0.0091
4.83,5,2.5,FF,,-0.0034,-0.0086
4.835,5,2.5,FF,,-0.0032,-0.0081
4.84,5,2.5,FF,,-0.003,-0.0077
4.845,5,2.5,FF,,-0.0028,-0.0072
4.85,5,2.5,FF,,-0.0026,-0.0068
4.855,5,2.5,FF,,-0.0025,-0.0063
4.86,5,2.5,FF,,-0.0023,-0.0059
4.865,5,2.5,FF,,-0.0022,-0.0055
4.87,5,2.5,FF,,-0.002,-0.0051
4.875,5,2.5,FF,,-0.0019,-0.0047
4.88,5,2.5,FF,,-0.0017,-0.0044
4.885,5,2.5,FF,,-0.0016,-0.004
4.89,5,2.5,FF,,-0.0014,-0.0037
4.895,5,2.5,FF,,-0.0013,-0.0033
4.9,5,2.5,FF,,-0.0012,-0.003
4.905,5,2.5,FF,,-0.0011,-0.0027
4.91,5,2.5,FF,,-0.001,-0.0025
4.915,5,2.5,FF,,-0.0009,-0.0022
4.92,5,2.5,FF,,-0.0008,-0.002
4.925,5,2.5,FF,,-0.0007,-0.0017
4.93,5,2.5,FF,,-0.0006,-0.0015
4.935,5,2.5,FF,,-0.0005,-0.0013
4.94,5,2.5,FF,,-0.0004,-0.0011
4.945,5,2.5,FF,,-0.0004,-0.0009
4.95,5,2.5,FF,,-0.0003,-0.0008
4.955,5,2.5,FF,,-0.0002,-0.0006
4.96,5,2.5,FF,,-0.0002,-0.0005
4.965,5,2.5,FF,,-0.0002,-0.0004
4.97,5,2.5,FF,,-0.0001,-0.0003
4.975,5,2.5,FF,,-0.0001,-0.0002
4.98,5,2.5,FF,,0,-0.0001
4.985,5,2.5,FF,,0,-0.0001
4.99,5,2.5,FF,,0,0
4.995,5,2.5,FF,,0,0
5,5,2.5,FF,,0,0
0,5,3,FF,,0,0
0.005,5,3,FF,,0,0
0.01,5,3,FF,,0,0
0.015,5,3,FF,,0,-0.0001
0.02,5,3,FF,,0.0001,-0.0001
0.025,5,3,FF,,0.0001,-0.0001
0.03,5,3,FF,,0.0001,-0.0002
0.035,5,3,FF,,0.0002,-0.0003
0.04,5,3,FF,,0.0003,-0.0004
0.045,5,3,FF,,0.0003,-0.0005
0.05,5,3,FF,,0.0004,-0.0006
0.055,5,3,FF,,0.0005,-0.0007
0.06,5,3,FF,,0.0006,-0.0009
0.065,5,3,FF,,0.0007,-0.001
0.07,5,3,FF,,0.0008,-0.0012
0.075,5,3,FF,,0.0009,-0.0013
0.08,5,3,FF,,0.001,-0.0015
0.085,5,3,FF,,0.0011,-0.0017
0.09,5,3,FF,,0.0013,-0.0019
0.095,5,3,FF,,0.0014,-0.0021
0.1,5,3,FF,,0.0016,-0.0023
0.105,5,3,FF,,0.0017,-0.0026
0.11,5,3,FF,,0.0019,-0.0028
0.115,5,3,FF,,0.002,-0.0031
0.12,5,3,FF,,0.0022,-0.0034
0.125,5,3,FF,,0.0024,-0.0036
0.13,5,3,FF,,0.0026,-0.0039
0.135,5,3,FF,,0.0028,-0.0042
0.14,5,3,FF,,0.003,-0.0045
0.145,5,3,FF,,0.0032,-0.0049
0.15,5,3,FF,,0.0034,-0.0052
0.155,5,3,FF,,0.0037,-0.0055
0.16,5,3,FF,,0.0039,-0.0059
0.165,5,3,FF,,0.0041,-0.0063
0.17,5,3,FF,,0.0044,-0.0066
0.175,5,3,FF,,0.0046,-0.007
0.18,5,3,FF,,0.0049,-0.0074
0.185,5,3,FF,,0.0052,-0.0078
0.19,5,3,FF,,0.0054,-0.0083
0.195,5,3,FF,,0.0057,-0.0087
0.2,5,3,FF,,0.006,-0.0091
0.205,5,3,FF,,0.0063,-0.0096
0.21,5,3,FF,,0.0066,-0.01
0.215,5,3,FF,,0.0069,-0.0105
0.22,5,3,FF,,0.0072,-0.011
0.225,5,3,FF,,0.0076,-0.0115
0.23,5,3,FF,,0.0079,-0.012
0.235,5,3,FF,,0.0082,-0.0125
0.24,5,3,FF,,0.0086,-0.013
0.245,5,3,FF,,0.0089,-0.0135
0.25,5,3,FF,,0.0093,-0.0141
0.255,5,3,FF,,0.0096,-0.0146
0.26,5,3,FF,,0.01,-0.0152
0.265,5,3,FF,,0.0103,-0.0158
0.27,5,3,FF,,0.0107,-0.0163
0.275,5,3,FF,,0.0111,-0.0169
0.28,5,3,FF,,0.0115,-0.0175
0.285,5,3,FF,,0.0119,-0.0181
0.29,5,3,FF,,0.0123,-0.0188
0.295,5,3,FF,,0.0127,-0.0194
0.3,5,3,FF,,0.0131,-0.02
0.305,5,3,FF,,0.0135,-0.0207
0.31,5,3,FF,,0.0139,-0.0213
0.315,5,3,FF,,0.0144,-0.022
0.32,5,3,FF,,0.0148,-0.0227
0.325,5,3,FF,,0.0153,-0.0233
0.33,5,3,FF,,0.0157,-0.024
0.335,5,3,FF,,0.0162,-0.0247
0.34,5,3,FF,,0.0166,-0.0254
0.345,5,3,FF,,0.0171,-0.0262
0.35,5,3,FF,,0.0175,-0.0269
0.355,5,3,FF,,0.018,-0.0276
0.36,5,3,FF,,0.0185,-0.0284
0.365,5,3,FF,,0.019,-0.0291
0.37,5,3,FF,,0.0195,-0.0299
0.375,5,3,FF,,0.02,-0.0307
0.38,5,3,FF,,0.0205,-0.0314
0.385,5,3,FF,,0.021,-0.0322
0.39,5,3,FF,,0.0215,-0.033
0.395,5,3,FF,,0.022,-0.0338
0.4,5,3,FF,,0.0225,-0.0346
0.405,5,3,FF,,0.0231,-0.0355
0.41,5,3,FF,,0.0236,-0.0363
0.415,5,3,FF,,0.0241,-0.0371
0.42,5,3,FF,,0.0247,-0.038
0.425,5,3,FF,,0.0252,-0.0388
0.43,5,3,FF,,0.0258,-0.0397
0.435,5,3,FF,,0.0263,-0.0406
0.44,5,3,FF,,0.0269,-0.0415
0.445,5,3,FF,,0.0275,-0.0424
0.45,5,3,FF,,0.028,-0.0433
0.455,5,3,FF,,0.0286,-0.0442
0.46,5,3,FF,,0.0292,-0.0451
0.465,5,3,FF,,0.0298,-0.046
0.47,5,3,FF,,0.0304,-0.0469
0.475,5,3,FF,,0.031,-0.0479
0.48,5,3,FF,,0.0316,-0.0488
0.485,5,3,FF,,0.0322,-0.0498
0.49,5,3,FF,,0.0328,-0.0507
0.495,5,3,FF,,0.0334,-0.0517
0.5,5,3,FF,,0.034,-0.0527
0.505,5,3,FF,,0.0346,-0.0537
0.51,5,3,FF,,0.0352,-0.0546
0.515,5,3,FF,,0.0359,-0.0556
0.52,5,3,FF,,0.0365,-0.0566
0.525,5,3,FF,,0.0372,-0.0577
0.53,5,3,FF,,0.0378,-0.0587
0.535,5,3,FF,,0.0384,-0.0597
0.54,5,3,FF,,0.0391,-0.0607
0.545,5,3,FF,,0.0398,-0.0618
0.55,5,3,FF,,0.0404,-0.0628
0.555,5,3,FF,,0.0411,-0.0639
0.56,5,3,FF,,0.0417,-0.065
0.565,5,3,FF,,0.0424,-0.066
0.57,5,3,FF,,0.0431,-0.0671
0.575,5,3,FF,,0.0438,-0.0682
0.58,5,3,FF,,0.0445,-0.0693
0.585,5,3,FF,,0.0451,-0.0704
0.59,5,3,FF,,0.0458,-0.0715
0.595,5,3,FF,,0.0465,-0.0726
0.6,5,3,FF,,0.0472,-0.0737
0.605,5,3,FF,,0.0479,-0.0749
0.61,5,3,FF,,0.0486,-0.076
0.615,5,3,FF,,0.0494,-0.0771
0.62,5,3,FF,,0.0501,-0.0783
0.625,5,3,FF,,0.0508,-0.0794
0.63,5,3,FF,,0.0515,-0.0806
0.635,5,3,FF,,0.0522,-0.0818
0.64,5,3,FF,,0.053,-0.0829
0.645,5,3,FF,,0.0537,-0.0841
0.65,5,3,FF,,0.0544,-0.0853
0.655,5,3,FF,,0.0552,-0.0865
0.66,5,3,FF,,0.0559,-0.0877
0.665,5,3,FF,,0.0566,-0.0889
0.67,5,3,FF,,0.0574,-0.0901
0.675,5,3,FF,,0.0581,-0.0913
0.68,5,3,FF,,0.0589,-0.0925
0.685,5,3,FF,,0.0596,-0.0938
0.69,5,3,FF,,0.0604,-0.095
0.695,5,3,FF,,0.0612,-0.0962
0.7,5,3,FF,,0.0619,-0.0975
0.705,5,3,FF,,0.0627,-0.0987
0.71,5,3,FF,,0.0635,-0.1
0.715,5,3,FF,,0.0643,-0.1012
0.72,5,3,FF,,0.065,-0.1025
0.725,5,3,FF,,0.0658,-0.1038
0.73,5,3,FF,,0.0666,-0.1051
0.735,5,3,FF,,0.0674,-0.1064
0.74,5,3,FF,,0.0682,-0.1077
0.745,5,3,FF,,0.069,-0.1089
0.75,5,3,FF,,0.0698,-0.1103
0.755,5,3,FF,,0.0705,-0.1116
0.76,5,3,FF,,0.0713,-0.1129
0.765,5,3,FF,,0.0721,-0.1142
0.77,5,3,FF,,0.073,-0.1155
0.775,5,3,FF,,0.0738,-0.1168
0.78,5,3,FF,,0.0746,-0.1182
0.785,5,3,FF,,0.0754,-0.1195
0.79,5,3,FF,,0.0762,-0.1209
0.795,5,3,FF,,0.077,-0.1222
0.8,5,3,FF,,0.0778,-0.1236
0.805,5,3,FF,,0.0786,-0.1249
0.81,5,3,FF,,0.0795,-0.1263
0.815,5,3,FF,,0.0803,-0.1277
0.82,5,3,FF,,0.0811,-0.129
0.825,5,3,FF,,0.0819,-0.1304
0.83,5,3,FF,,0.0828,-0.1318
0.835,5,3,FF,,0.0836,-0.1332
0.84,5,3,FF,,0.0844,-0.1346
0.845,5,3,FF,,0.0853,-0.136
0.85,5,3,FF,,0.0861,-0.1374
0.855,5,3,FF,,0.087,-0.1388
0.86,5,3,FF,,0.0878,-0.1402
0.865,5,3,FF,,0.0886,-0.1416
0.87,5,3,FF,,0.0895,-0.143
0.875,5,3,FF,,0.0903,-0.1444
0.88,5,3,FF,,0.0912,-0.1459
0.885,5,3,FF,,0.092,-0.1473
0.89,5,3,FF,,0.0929,-0.1487
0.895,5,3,FF,,0.0938,-0.1502
0.9,5,3,FF,,0.0946,-0.1516
0.905,5,3,FF,,0.0955,-0.1531
0.91,5,3,FF,,0.0963,-0.1545
0.915,5,3,FF,,0.0972,-0.156
0.92,5,3,FF,,0.098,-0.1575
0.925,5,3,FF,,0.0989,-0.1589
0.93,5,3,FF,,0.0998,-0.1604
0.935,5,3,FF,,0.1006,-0.1619
0.94,5,3,FF,,0.1015,-0.1633
0.945,5,3,FF,,0.1024,-0.1648
0.95,5,3,FF,,0.1032,-0.1663
0.955,5,3,FF,,0.1041,-0.1678
0.96,5,3,FF,,0.105,-0.1693
0.965,5,3,FF,,0.1059,-0.1708
0.97,5,3,FF,,0.1067,-0.1723
0.975,5,3,FF,,0.1076,-0.1738
0.98,5,3,FF,,0.1085,-0.1753
0.985,5,3,FF,,0.1094,-0.1768
0.99,5,3,FF,,0.1102,-0.1783
0.995,5,3,FF,,0.1111,-0.1798
1,5,3,FF,,0.112,-0.1813
1.005,5,3,FF,,0.1129,-0.1829
1.01,5,3,FF,,0.1138,-0.1844
1.015,5,3,FF,,0.1146,-0.1859
1.02,5,3,FF,,0.1155,-0.1874
1.025,5,3,FF,,0.1164,-0.189
1.03,5,3,FF,,0.1173,-0.1905
1.035,5,3,FF,,0.1182,-0.192
1.04,5,3,FF,,0.1191,-0.1936
1.045,5,3,FF,,0.1199,-0.1951
1.05,5,3,FF,,0.1208,-0.1967
1.055,5,3,FF,,0.1217,-0.1982
1.06,5,3,FF,,0.1226,-0.1998
1.065,5,3,FF,,0.1235,-0.2013
1.07,5,3,FF,,0.1244,-0.2029
1.075,5,3,FF,,0.1253,-0.2045
1.08,5,3,FF,,0.1262,-0.206
1.085,5,3,FF,,0.127,-0.2076
1.09,5,3,FF,,0.1279,-0.2092
1.095,5,3,FF,,0.1288,-0.2107
1.1,5,3,FF,,0.1297,-0.2123
1.105,5,3,FF,,0.1306,-0.2139
1.11,5,3,FF,,0.1315,-0.2155
1.115,5,3,FF,,0.1324,-0.2171
1.12,5,3,FF,,0.1333,-0.2186
1.125,5,3,FF,,0.1342,-0.2202
1.13,5,3,FF,,0.135,-0.2218
1.135,5,3,FF,,0.1359,-0.2234
1.14,5,3,FF,,0.1368,-0.225
1.145,5,3,FF,,0.1377,-0.2266
1.15,5,3,FF,,0.1386,-0.2282
1.155,5,3,FF,,0.1395,-0.2298
1.16,5,3,FF,,0.1404,-0.2314
1.165,5,3,FF,,0.1413,-0.233
1.17,5,3,FF,,0.1421,-0.2346
1.175,5,3,FF,,0.143,-0.2362
1.18,5,3,FF,,0.1439,-0.2378
1.185,5,3,FF,,0.1448,-0.2394
1.19,5,3,FF,,0.1457,-0.241
1.195,5,3,FF,,0.1466,-0.2426
1.2,5,3,FF,,0.1475,-0.2442
1.205,5,3,FF,,0.1483,-0.2458
1.21,5,3,FF,,0.1492,-0.2475
1.215,5,3,FF,,0.1501,-0.2491
1.22,5,3,FF,,0.151,-0.2507
1.225,5,3,FF,,0.1519,-0.2523
1.23,5,3,FF,,0.1527,-0.2539
1.235,5,3,FF,,0.1536,-0.2555
1.24,5,3,FF,,0.1545,-0.2572
1.245,5,3,FF,,0.1554,-0.2588
1.25,5,3,FF,,0.1563,-0.2604
